"Word","SimWord","Polarity","MqapWordStrength","MqapSimStrength","WordScore","SimScore","MqapCmp","PredictedCmpInformal","category.coef","category.p","interaction.coef","interaction.p","PredictedCmpFormal"
"unsteady/a","shaky/a","negative",1,1,-0.510551266613,-0.799968792209,"same","weaker",-1.06364010658359,0.000114167398051809,-0.240247372410993,0.223671553787644,"same"
"unsteady/a","uneven/a","negative",1,1,-0.510551266613,-0.814950136112,"same","weaker",-0.965097800390286,0.0125418636725292,-0.464038343042865,0.0183219613555849,"stronger"
"unsuccessful/a","unfulfilled/a","negative",1,1,-0.526186521919,-0.662120519856,"same","weaker",-1.08452664452399,0.00717590553744174,0.0685877936944332,0.545964569528573,"same"
"unsuccessful/a","self-defeating/a","negative",1,1,-0.526186521919,-0.352143603806,"same","stronger",-0.798264376046642,0.00000199897532870018,-0.125857275196650,0.656752279289486,"same"
"unsupported/a","baseless/a","negative",1,2,-1.81162196578,-1.35970010225,"weaker","stronger",-3.33462177487101,0.00000000163593524542844,1.58948367275994,0.00000655591893325348,"weaker"
"untrue/a","false/a","negative",2,2,-0.626483342727,-0.939919938066,"same","weaker",-1.73861925064856,0.000015777153992089,0.391492308876511,0.0000569299147974577,"weaker"
"untrue/a","uneven/a","negative",2,1,-0.626483342727,-0.814950136112,"stronger","weaker",-1.3269874830859,0.000114457230930823,-0.0205320000711340,0.838680079960094,"same"
"unwarranted/a","inexcusable/a","negative",2,2,-0.414295142846,-1.60869390661,"same","weaker",-0.746122373646965,0.142936477571327,-2.09877845125195,0.000000000000000000000000000000000693002943570028,"same"
"unwarranted/a","unsupported/a","negative",2,1,-0.414295142846,-1.81162196578,"stronger","weaker",-1.15190547425299,0.000148634792076586,-1.97199044296345,0.0000000000964175693041423,"stronger"
"unwarranted/a","unreasonable/a","negative",2,1,-0.414295142846,-0.441591231113,"stronger","weaker",-0.511169249884108,0.000363618543093093,-0.116177563109959,0.466082562375275,"same"
